-3,-2,-1,0,1,2,3
"10,123","11,409","12,923","14,714","16,851","19,419","22,533"
"10,126","11,414","12,928","14,72","16,858","19,428","22,544"
"10,13","11,418","12,933","14,726","16,866","19,437","22,556"
"10,133","11,422","12,938","14,733","16,873","19,446","22,567"
"10,137","11,426","12,943","14,739","16,881","19,456","22,579"
"10,14","11,431","12,948","14,745","16,888","19,465","22,591"
"10,144","11,435","12,953","14,751","16,896","19,475","22,603"
"10,147","11,439","12,958","14,757","16,903","19,483","22,614"
"10,151","11,443","12,963","14,763","16,911","19,493","22,625"
"10,154","11,447","12,968","14,769","16,918","19,502","22,637"
"10,158","11,451","12,973","14,775","16,925","19,511","22,648"
"10,161","11,456","12,978","14,782","16,933","19,521","22,66"
"10,165","11,46","12,983","14,788","16,941","19,53","22,672"
"10,168","11,464","12,988","14,794","16,948","19,539","22,683"
"10,172","11,468","12,993","14,8","16,955","19,548","22,695"
"10,175","11,472","12,998","14,806","16,963","19,558","22,707"
"10,179","11,477","13,004","14,812","16,97","19,567","22,718"
"10,182","11,481","13,008","14,818","16,978","19,576","22,729"
"10,186","11,485","13,013","14,824","16,985","19,585","22,741"
"10,189","11,489","13,019","14,83","16,993","19,594","22,752"
"10,193","11,493","13,024","14,836",17,"19,604","22,764"
"10,196","11,497","13,029","14,843","17,008","19,613","22,776"
"10,2","11,501","13,034","14,849","17,015","19,622","22,788"
"10,203","11,506","13,039","14,855","17,023","19,631","22,799"
"10,207","11,51","13,044","14,861","17,03","19,641","22,81"
"10,21","11,514","13,049","14,867","17,038","19,65","22,822"
"10,214","11,518","13,054","14,873","17,045","19,659","22,833"
"10,217","11,522","13,059","14,879","17,053","19,669","22,845"
"10,221","11,527","13,064","14,885","17,06","19,678","22,857"
"10,224","11,531","13,069","14,891","17,067","19,687","22,868"
"10,228","11,535","13,074","14,897","17,075","19,696","22,88"
"10,231","11,539","13,079","14,904","17,082","19,706","22,892"
"10,234","11,543","13,084","14,91","17,09","19,715","22,903"
"10,238","11,547","13,089","14,916","17,097","19,724","22,914"
"10,242","11,552","13,094","14,922","17,105","19,733","22,926"
"10,245","11,556","13,099","14,928","17,112","19,743","22,938"
"10,248","11,56","13,104","14,934","17,12","19,752","22,95"
"10,252","11,564","13,109","14,94","17,127","19,761","22,961"
"10,255","11,568","13,114","14,946","17,135","19,77","22,973"
"10,259","11,572","13,119","14,952","17,142","19,78","22,985"
"10,262","11,576","13,124","14,958","17,15","19,789","22,996"
"10,266","11,581","13,129","14,964","17,157","19,798","23,008"
"10,269","11,585","13,134","14,97","17,165","19,807","23,019"
"10,273","11,589","13,139","14,976","17,172","19,817","23,031"
"10,276","11,593","13,144","14,983","17,18","19,826","23,042"
"10,28","11,597","13,149","14,989","17,187","19,835","23,054"
"10,283","11,601","13,154","14,995","17,195","19,845","23,066"
"10,286","11,605","13,159","15,001","17,202","19,854","23,078"
"10,29","11,61","13,164","15,007","17,209","19,863","23,089"
"10,293","11,614","13,169","15,013","17,217","19,872","23,101"
"10,297","11,618","13,174","15,019","17,224","19,882","23,112"
"10,3","11,622","13,179","15,025","17,232","19,891","23,124"
"10,304","11,626","13,184","15,031","17,239","19,9","23,135"
"10,307","11,63","13,189","15,037","17,247","19,909","23,147"
"10,31","11,634","13,193","15,043","17,254","19,919","23,159"
"10,314","11,638","13,198","15,049","17,262","19,928","23,171"
"10,318","11,643","13,204","15,056","17,269","19,937","23,182"
"10,321","11,647","13,208","15,062","17,277","19,946","23,194"
"10,324","11,651","13,213","15,068","17,284","19,956","23,206"
"10,328","11,655","13,218","15,074","17,292","19,965","23,217"
"10,331","11,659","13,223","15,08","17,299","19,975","23,229"
"10,335","11,663","13,228","15,086","17,306","19,984","23,24"
"10,338","11,667","13,233","15,092","17,314","19,993","23,252"
"10,341","11,671","13,238","15,098","17,321","20,002","23,264"
"10,345","11,675","13,243","15,104","17,329","20,012","23,276"
"10,348","11,679","13,248","15,11","17,336","20,021","23,287"
"10,352","11,684","13,253","15,116","17,344","20,03","23,299"
"10,355","11,688","13,258","15,122","17,351","20,039","23,311"
"10,358","11,692","13,263","15,128","17,359","20,049","23,322"
"10,362","11,696","13,268","15,134","17,366","20,058","23,333"
"10,365","11,7","13,273","15,14","17,374","20,067","23,345"
"10,369","11,704","13,278","15,146","17,381","20,076","23,357"
"10,372","11,708","13,283","15,152","17,389","20,086","23,369"
"10,375","11,712","13,288","15,158","17,396","20,095","23,381"
"10,379","11,716","13,293","15,164","17,403","20,104","23,392"
"10,382","11,72","13,298","15,17","17,411","20,113","23,404"
"10,386","11,724","13,303","15,177","17,418","20,123","23,416"
"10,389","11,728","13,308","15,183","17,426","20,132","23,427"
"10,393","11,733","13,313","15,189","17,433","20,141","23,439"
"10,396","11,737","13,318","15,195","17,441","20,151","23,45"
"10,399","11,741","13,323","15,201","17,448","20,16","23,462"
"10,403","11,745","13,327","15,207","17,456","20,169","23,474"
"10,406","11,749","13,332","15,213","17,463","20,179","23,486"
"10,41","11,753","13,337","15,219","17,47","20,188","23,497"
"10,413","11,757","13,342","15,225","17,478","20,197","23,509"
"10,416","11,761","13,347","15,231","17,485","20,206","23,521"
"10,42","11,765","13,352","15,237","17,493","20,216","23,533"
"10,423","11,769","13,357","15,243","17,5","20,225","23,544"
"10,427","11,774","13,362","15,249","17,508","20,234","23,556"
"10,43","11,777","13,367","15,255","17,515","20,243","23,567"
"10,433","11,782","13,372","15,261","17,523","20,253","23,579"
"10,437","11,786","13,377","15,267","17,53","20,262","23,591"
"10,44","11,79","13,382","15,273","17,538","20,272","23,603"
"10,443","11,794","13,387","15,279","17,545","20,28","23,614"
"10,447","11,798","13,392","15,285","17,552","20,29","23,626"
"10,45","11,802","13,397","15,291","17,56","20,299","23,638"
"10,453","11,806","13,401","15,297","17,567","20,309","23,65"
"10,457","11,81","13,407","15,303","17,575","20,318","23,661"
"10,46","11,814","13,411","15,309","17,582","20,327","23,673"
"10,464","11,818","13,416","15,315","17,59","20,336","23,685"
"10,467","11,822","13,421","15,321","17,597","20,346","23,696"
"10,47","11,826","13,426","15,328","17,605","20,355","23,708"
"10,474","11,83","13,431","15,334","17,612","20,364","23,719"
"10,477","11,834","13,436","15,34","17,619","20,373","23,731"
"10,481","11,838","13,441","15,346","17,627","20,383","23,743"
"10,484","11,842","13,446","15,352","17,634","20,392","23,755"
"10,487","11,846","13,451","15,358","17,642","20,402","23,767"
"10,491","11,851","13,456","15,364","17,649","20,41","23,778"
"10,494","11,855","13,461","15,37","17,657","20,42","23,79"
"10,497","11,859","13,465","15,376","17,664","20,429","23,802"
"10,501","11,863","13,47","15,382","17,672","20,439","23,814"
"10,504","11,867","13,475","15,388","17,679","20,448","23,826"
"10,508","11,871","13,48","15,394","17,686","20,457","23,837"
"10,511","11,875","13,485","15,4","17,694","20,466","23,849"
"10,514","11,879","13,49","15,406","17,701","20,476","23,86"
"10,517","11,883","13,495","15,412","17,709","20,485","23,872"
"10,521","11,887","13,5","15,418","17,716","20,495","23,884"
"10,524","11,891","13,505","15,424","17,724","20,504","23,896"
"10,528","11,895","13,51","15,43","17,731","20,513","23,907"
"10,531","11,899","13,515","15,436","17,738","20,522","23,919"
"10,534","11,903","13,519","15,442","17,746","20,532","23,931"
"10,538","11,907","13,524","15,448","17,753","20,541","23,943"
"10,541","11,911","13,529","15,454","17,761","20,55","23,955"
"10,544","11,915","13,534","15,46","17,768","20,559","23,966"
"10,548","11,919","13,539","15,466","17,776","20,569","23,978"
"10,551","11,923","13,544","15,472","17,783","20,578","23,99"
"10,554","11,927","13,549","15,478","17,791","20,587","24,002"
"10,558","11,931","13,554","15,484","17,798","20,597","24,014"
"10,561","11,936","13,559","15,49","17,805","20,606","24,025"
"10,564","11,94","13,564","15,496","17,813","20,615","24,037"
"10,568","11,944","13,569","15,502","17,82","20,625","24,049"
"10,571","11,947","13,573","15,508","17,828","20,634","24,06"
"10,574","11,951","13,578","15,514","17,835","20,643","24,073"
"10,578","11,956","13,583","15,52","17,843","20,652","24,084"
"10,581","11,96","13,588","15,526","17,85","20,662","24,095"
"10,584","11,964","13,593","15,532","17,857","20,671","24,107"
"10,588","11,968","13,598","15,538","17,865","20,68","24,119"
"10,591","11,972","13,603","15,544","17,872","20,69","24,131"
"10,595","11,976","13,608","15,55","17,88","20,699","24,142"
"10,598","11,98","13,613","15,556","17,887","20,708","24,154"
"10,601","11,984","13,617","15,562","17,895","20,717","24,166"
"10,604","11,988","13,622","15,568","17,902","20,727","24,178"
"10,608","11,992","13,627","15,574","17,91","20,736","24,19"
"10,611","11,996","13,632","15,58","17,917","20,745","24,201"
"10,615",12,"13,637","15,586","17,924","20,755","24,213"
"10,618","12,004","13,642","15,592","17,932","20,764","24,225"
"10,621","12,008","13,647","15,598","17,939","20,773","24,237"
"10,624","12,012","13,652","15,604","17,947","20,783","24,249"
"10,628","12,016","13,657","15,61","17,954","20,792","24,26"
"10,631","12,02","13,661","15,616","17,961","20,801","24,272"
"10,634","12,024","13,666","15,622","17,969","20,81","24,284"
"10,638","12,028","13,671","15,628","17,976","20,82","24,296"
"10,641","12,032","13,676","15,634","17,984","20,829","24,308"
"10,645","12,036","13,681","15,64","17,991","20,838","24,319"
"10,648","12,04","13,686","15,646","17,999","20,848","24,331"
"10,651","12,044","13,691","15,652","18,006","20,857","24,343"
"10,654","12,048","13,695","15,658","18,013","20,866","24,355"
"10,657","12,052","13,7","15,664","18,021","20,876","24,367"
"10,661","12,056","13,705","15,67","18,028","20,885","24,378"
"10,664","12,06","13,71","15,676","18,036","20,894","24,39"
"10,668","12,064","13,715","15,682","18,043","20,903","24,402"
"10,671","12,068","13,72","15,688","18,051","20,913","24,414"
"10,674","12,072","13,725","15,694","18,058","20,922","24,426"
"10,678","12,076","13,73","15,7","18,065","20,931","24,437"
"10,681","12,08","13,735","15,706","18,073","20,941","24,449"
"10,684","12,084","13,739","15,712","18,08","20,95","24,461"
"10,687","12,088","13,744","15,718","18,088","20,959","24,473"
"10,691","12,092","13,749","15,724","18,095","20,969","24,485"
"10,694","12,096","13,754","15,73","18,102","20,978","24,496"
"10,697","12,1","13,759","15,736","18,11","20,987","24,508"
"10,701","12,104","13,764","15,742","18,117","20,997","24,52"
"10,704","12,108","13,769","15,748","18,125","21,006","24,532"
"10,707","12,112","13,773","15,753","18,132","21,015","24,543"
"10,711","12,116","13,778","15,759","18,139","21,024","24,555"
"10,714","12,12","13,783","15,765","18,147","21,034","24,567"
"10,717","12,124","13,788","15,771","18,154","21,043","24,579"
"10,72","12,128","13,793","15,777","18,162","21,052","24,591"
"10,724","12,132","13,798","15,783","18,169","21,061","24,602"
"10,727","12,136","13,803","15,789","18,177","21,071","24,614"
"10,731","12,14","13,807","15,795","18,184","21,08","24,626"
"10,734","12,144","13,812","15,801","18,192","21,09","24,638"
"10,737","12,148","13,817","15,807","18,199","21,099","24,65"
"10,74","12,152","13,822","15,813","18,206","21,108","24,661"
"10,744","12,156","13,827","15,819","18,214","21,117","24,673"
"10,747","12,16","13,832","15,825","18,221","21,127","24,685"
"10,75","12,164","13,837","15,831","18,229","21,136","24,697"
"10,754","12,168","13,842","15,837","18,236","21,145","24,708"
"10,757","12,172","13,846","15,843","18,243","21,155","24,72"
"10,76","12,176","13,851","15,849","18,251","21,164","24,732"
"10,763","12,18","13,856","15,855","18,258","21,173","24,744"
"10,767","12,184","13,861","15,861","18,266","21,183","24,756"
"10,77","12,188","13,866","15,867","18,273","21,192","24,767"
"10,773","12,192","13,871","15,873","18,28","21,201","24,779"
"10,777","12,196","13,875","15,879","18,288","21,211","24,792"
"10,78","12,2","13,88","15,885","18,295","21,22","24,804"
"10,783","12,204","13,885","15,891","18,303","21,229","24,815"
"10,787","12,208","13,89","15,897","18,31","21,238","24,827"
"10,79","12,212","13,895","15,903","18,318","21,248","24,839"
"10,793","12,216","13,9","15,909","18,325","21,257","24,851"
"10,796","12,219","13,905","15,915","18,332","21,267","24,863"
"10,8","12,224","13,91","15,921","18,34","21,276","24,874"
"10,803","12,228","13,914","15,927","18,347","21,285","24,886"
"10,806","12,231","13,919","15,933","18,355","21,294","24,898"
"10,81","12,235","13,924","15,939","18,362","21,304","24,91"
"10,813","12,24","13,929","15,944","18,369","21,313","24,921"
"10,816","12,243","13,934","15,95","18,377","21,322","24,933"
"10,819","12,247","13,939","15,956","18,384","21,332","24,945"
"10,823","12,251","13,943","15,962","18,392","21,341","24,957"
"10,826","12,255","13,948","15,968","18,399","21,35","24,969"
"10,829","12,259","13,953","15,974","18,406","21,359","24,981"
"10,833","12,263","13,958","15,98","18,414","21,369","24,993"
"10,836","12,267","13,963","15,986","18,421","21,378","25,005"
"10,839","12,271","13,967","15,992","18,429","21,388","25,017"
"10,843","12,275","13,972","15,998","18,436","21,397","25,028"
"10,846","12,279","13,977","16,004","18,444","21,406","25,04"
"10,849","12,283","13,982","16,01","18,451","21,415","25,052"
"10,852","12,287","13,987","16,016","18,458","21,425","25,064"
"10,856","12,291","13,992","16,022","18,466","21,434","25,075"
"10,859","12,295","13,997","16,028","18,473","21,443","25,087"
"10,862","12,299","14,002","16,034","18,481","21,453","25,1"
"10,865","12,303","14,006","16,04","18,488","21,462","25,111"
"10,869","12,307","14,011","16,046","18,495","21,471","25,123"
"10,872","12,311","14,016","16,052","18,503","21,481","25,135"
"10,875","12,315","14,021","16,058","18,51","21,49","25,147"
"10,879","12,319","14,026","16,064","18,518","21,499","25,159"
"10,882","12,323","14,031","16,07","18,525","21,508","25,17"
"10,885","12,327","14,035","16,076","18,532","21,518","25,182"
"10,888","12,331","14,04","16,082","18,54","21,527","25,194"
"10,892","12,335","14,045","16,088","18,547","21,537","25,206"
"10,895","12,339","14,05","16,094","18,555","21,546","25,218"
"10,898","12,343","14,055","16,099","18,562","21,555","25,23"
"10,902","12,347","14,06","16,106","18,57","21,565","25,242"
"10,905","12,351","14,064","16,112","18,577","21,574","25,254"
"10,908","12,354","14,069","16,117","18,585","21,584","25,266"
"10,911","12,359","14,074","16,123","18,592","21,592","25,277"
"10,915","12,362","14,079","16,129","18,599","21,602","25,289"
"10,918","12,366","14,084","16,135","18,607","21,611","25,301"
"10,921","12,37","14,089","16,141","18,614","21,621","25,314"
"10,925","12,374","14,093","16,147","18,621","21,63","25,325"
"10,928","12,378","14,098","16,153","18,629","21,639","25,337"
"10,931","12,382","14,103","16,159","18,636","21,649","25,349"
"10,934","12,386","14,108","16,165","18,644","21,658","25,36"
"10,938","12,39","14,113","16,171","18,651","21,667","25,372"
"10,941","12,394","14,118","16,177","18,659","21,677","25,384"
"10,944","12,398","14,122","16,183","18,666","21,686","25,396"
"10,948","12,402","14,127","16,189","18,673","21,695","25,408"
"10,951","12,406","14,132","16,195","18,681","21,705","25,42"
"10,954","12,41","14,137","16,201","18,688","21,714","25,432"
"10,957","12,414","14,142","16,207","18,696","21,723","25,444"
"10,961","12,418","14,147","16,213","18,703","21,732","25,455"
"10,964","12,422","14,151","16,219","18,71","21,742","25,468"
"10,967","12,426","14,156","16,225","18,718","21,751","25,48"
"10,97","12,43","14,161","16,231","18,725","21,761","25,492"
"10,974","12,434","14,166","16,236","18,733","21,77","25,503"
"10,977","12,438","14,171","16,242","18,74","21,779","25,515"
"10,98","12,442","14,176","16,248","18,748","21,789","25,527"
"10,983","12,446","14,18","16,254","18,755","21,798","25,539"
"10,987","12,45","14,185","16,26","18,762","21,807","25,551"
"10,99","12,454","14,19","16,266","18,77","21,817","25,563"
"10,993","12,457","14,195","16,272","18,777","21,826","25,575"
"10,997","12,462","14,2","16,278","18,785","21,835","25,586"
11,"12,465","14,205","16,284","18,792","21,845","25,599"
"11,003","12,469","14,209","16,29","18,799","21,854","25,611"
"11,006","12,473","14,214","16,296","18,807","21,864","25,623"
"11,01","12,477","14,219","16,302","18,814","21,872","25,634"
"11,013","12,481","14,224","16,308","18,822","21,882","25,646"
"11,016","12,485","14,229","16,314","18,829","21,892","25,659"
"11,019","12,489","14,233","16,32","18,837","21,901","25,671"
"11,023","12,493","14,238","16,326","18,844","21,91","25,682"
"11,026","12,497","14,243","16,332","18,851","21,919","25,694"
"11,029","12,501","14,248","16,338","18,859","21,929","25,706"
"11,033","12,505","14,253","16,344","18,866","21,938","25,718"
"11,036","12,509","14,258","16,35","18,874","21,947","25,73"
"11,039","12,513","14,262","16,356","18,881","21,957","25,742"
"11,042","12,517","14,267","16,362","18,889","21,966","25,754"
"11,046","12,521","14,272","16,368","18,896","21,975","25,766"
"11,049","12,525","14,277","16,374","18,903","21,985","25,778"
"11,052","12,529","14,282","16,379","18,911","21,994","25,79"
"11,055","12,533","14,287","16,385","18,918","22,003","25,801"
"11,059","12,537","14,291","16,391","18,926","22,013","25,813"
"11,062","12,541","14,296","16,397","18,933","22,022","25,826"
"11,065","12,544","14,301","16,403","18,94","22,032","25,838"
"11,068","12,549","14,306","16,409","18,948","22,041","25,849"
"11,072","12,552","14,311","16,415","18,955","22,05","25,861"
"11,075","12,556","14,316","16,421","18,963","22,06","25,873"
"11,078","12,56","14,32","16,427","18,97","22,069","25,885"
"11,081","12,564","14,325","16,433","18,978","22,078","25,897"
"11,085","12,568","14,33","16,439","18,985","22,088","25,909"
"11,088","12,572","14,335","16,445","18,992","22,097","25,92"
"11,091","12,576","14,34","16,451",19,"22,106","25,933"
"11,094","12,58","14,345","16,457","19,007","22,116","25,945"
"11,097","12,584","14,349","16,463","19,015","22,125","25,957"
"11,101","12,588","14,354","16,469","19,022","22,134","25,969"
"11,104","12,592","14,359","16,475","19,029","22,144","25,981"
"11,107","12,596","14,364","16,481","19,037","22,154","25,993"
"11,111","12,6","14,369","16,486","19,044","22,162","26,004"
"11,114","12,604","14,373","16,492","19,052","22,172","26,017"
"11,117","12,608","14,378","16,498","19,059","22,181","26,029"
"11,121","12,612","14,383","16,504","19,066","22,191","26,04"
"11,124","12,616","14,388","16,51","19,074","22,2","26,052"
"11,127","12,619","14,393","16,516","19,081","22,21","26,065"
"11,13","12,624","14,398","16,522","19,089","22,219","26,076"
"11,134","12,627","14,402","16,528","19,096","22,228","26,088"
"11,137","12,631","14,407","16,534","19,104","22,238","26,101"
"11,14","12,635","14,412","16,54","19,111","22,247","26,113"
"11,143","12,639","14,417","16,546","19,118","22,256","26,124"
"11,147","12,643","14,422","16,552","19,126","22,266","26,136"
"11,15","12,647","14,426","16,558","19,133","22,275","26,148"
"11,153","12,651","14,431","16,564","19,141","22,284","26,16"
"11,156","12,655","14,436","16,57","19,148","22,294","26,172"
"11,16","12,659","14,441","16,576","19,156","22,303","26,185"
"11,163","12,663","14,446","16,582","19,163","22,312","26,196"
"11,166","12,667","14,451","16,588","19,17","22,322","26,208"
"11,169","12,671","14,455","16,594","19,178","22,331","26,22"
"11,173","12,675","14,46","16,6","19,185","22,34","26,232"
"11,176","12,679","14,465","16,606","19,193","22,35","26,244"
"11,179","12,682","14,47","16,611","19,2","22,359","26,256"
"11,182","12,687","14,475","16,617","19,207","22,369","26,268"
"11,186","12,69","14,479","16,623","19,215","22,378","26,28"
"11,189","12,694","14,484","16,629","19,222","22,388","26,292"
"11,192","12,698","14,489","16,635","19,23","22,397","26,304"
"11,195","12,702","14,494","16,641","19,237","22,406","26,316"
"11,199","12,706","14,499","16,647","19,245","22,416","26,328"
"11,202","12,71","14,504","16,653","19,252","22,425","26,339"
"11,205","12,714","14,508","16,659","19,259","22,434","26,352"
"11,208","12,718","14,513","16,665","19,267","22,444","26,364"
"11,212","12,722","14,518","16,671","19,274","22,453","26,376"
"11,215","12,726","14,523","16,677","19,282","22,462","26,388"
"11,218","12,73","14,528","16,683","19,289","22,472","26,4"
"11,221","12,734","14,532","16,689","19,296","22,481","26,412"
"11,225","12,738","14,537","16,695","19,304","22,491","26,424"
"11,228","12,742","14,542","16,701","19,311","22,5","26,436"
"11,231","12,746","14,547","16,706","19,319","22,509","26,447"
"11,234","12,75","14,552","16,712","19,326","22,519","26,46"
"11,238","12,754","14,557","16,718","19,334","22,528","26,471"
"11,241","12,757","14,561","16,724","19,341","22,537","26,484"
"11,244","12,761","14,566","16,73","19,349","22,547","26,496"
"11,248","12,765","14,571","16,736","19,356","22,556","26,507"
"11,251","12,769","14,576","16,742","19,363","22,565","26,52"
"11,254","12,773","14,58","16,748","19,371","22,575","26,532"
"11,257","12,777","14,585","16,754","19,378","22,584","26,544"
"11,26","12,781","14,59","16,76","19,386","22,594","26,556"
"11,264","12,785","14,595","16,766","19,393","22,603","26,568"
"11,267","12,789","14,6","16,772","19,4","22,612","26,58"
"11,27","12,793","14,605","16,778","19,408","22,622","26,592"
"11,273","12,797","14,609","16,784","19,415","22,631","26,604"
"11,277","12,801","14,614","16,79","19,423","22,64","26,615"
"11,28","12,805","14,619","16,796","19,43","22,65","26,628"
"11,283","12,809","14,624","16,802","19,437","22,659","26,639"
"11,286","12,812","14,629","16,808","19,445","22,669","26,652"
"11,29","12,816","14,633","16,814","19,452","22,678","26,664"
"11,293","12,82","14,638","16,819","19,46","22,687","26,675"
"11,296","12,824","14,643","16,825","19,467","22,697","26,688"
"11,299","12,828","14,648","16,831","19,475","22,706","26,7"
"11,303","12,832","14,653","16,837","19,482","22,715","26,712"
"11,306","12,836","14,657","16,843","19,489","22,725","26,724"
"11,309","12,84","14,662","16,849","19,497","22,734","26,736"
"11,312","12,844","14,667","16,855","19,504","22,744","26,748"
"11,316","12,848","14,672","16,861","19,512","22,753","26,76"
"11,319","12,852","14,677","16,867","19,519","22,762","26,772"
"11,322","12,856","14,682","16,873","19,527","22,772","26,784"
"11,325","12,86","14,686","16,879","19,534","22,781","26,796"
"11,329","12,864","14,691","16,885","19,541","22,79","26,808"
"11,332","12,868","14,696","16,891","19,549","22,8","26,82"
"11,335","12,872","14,701","16,897","19,556","22,809","26,832"
"11,338","12,875","14,705","16,902","19,564","22,819","26,844"
"11,342","12,879","14,71","16,908","19,571","22,828","26,856"
"11,345","12,883","14,715","16,914","19,578","22,837","26,868"
"11,348","12,887","14,72","16,92","19,586","22,847","26,88"
"11,351","12,891","14,725","16,926","19,593","22,856","26,892"
"11,355","12,895","14,73","16,932","19,601","22,866","26,904"
"11,358","12,899","14,734","16,938","19,608","22,875","26,916"
"11,361","12,903","14,739","16,944","19,615","22,884","26,928"
"11,364","12,907","14,744","16,95","19,623","22,894","26,94"
"11,368","12,911","14,749","16,956","19,63","22,903","26,952"
"11,371","12,915","14,754","16,962","19,638","22,912","26,964"
"11,374","12,918","14,758","16,968","19,645","22,922","26,977"
"11,377","12,923","14,763","16,974","19,652","22,931","26,988"
"11,38","12,926","14,768","16,98","19,66","22,941",27
"11,384","12,93","14,773","16,986","19,667","22,95","27,012"
"11,387","12,934","14,778","16,992","19,675","22,959","27,024"
"11,39","12,938","14,782","16,997","19,682","22,969","27,037"
"11,394","12,942","14,787","17,003","19,69","22,978","27,048"
"11,397","12,946","14,792","17,009","19,697","22,988","27,061"
"11,4","12,95","14,797","17,015","19,704","22,997","27,072"
"11,403","12,954","14,801","17,021","19,712","23,006","27,084"
"11,407","12,958","14,806","17,027","19,719","23,015","27,096"
"11,41","12,962","14,811","17,033","19,727","23,025","27,108"
"11,413","12,966","14,816","17,039","19,734","23,034","27,121"
"11,416","12,97","14,821","17,045","19,741","23,043","27,132"
"11,419","12,973","14,825","17,051","19,749","23,053","27,145"
"11,423","12,978","14,83","17,057","19,756","23,062","27,156"
"11,426","12,981","14,835","17,063","19,764","23,072","27,169"
"11,429","12,985","14,84","17,068","19,771","23,081","27,181"
"11,432","12,989","14,845","17,074","19,778","23,09","27,192"
"11,435","12,993","14,849","17,08","19,786","23,1","27,205"
"11,439","12,997","14,854","17,086","19,793","23,109","27,217"
"11,442","13,001","14,859","17,092","19,801","23,119","27,229"
"11,445","13,005","14,864","17,098","19,808","23,128","27,24"
"11,448","13,009","14,869","17,104","19,815","23,137","27,253"
"11,452","13,013","14,873","17,11","19,823","23,147","27,265"
"11,455","13,017","14,878","17,116","19,83","23,156","27,277"
"11,458","13,02","14,883","17,122","19,838","23,166","27,289"
"11,461","13,024","14,888","17,128","19,845","23,175","27,301"
"11,464","13,028","14,892","17,134","19,852","23,184","27,313"
"11,468","13,032","14,897","17,14","19,86","23,193","27,325"
"11,471","13,036","14,902","17,146","19,867","23,203","27,337"
"11,474","13,04","14,907","17,151","19,875","23,212","27,349"
"11,478","13,044","14,912","17,157","19,882","23,222","27,361"
"11,481","13,048","14,916","17,163","19,89","23,231","27,374"
"11,484","13,052","14,921","17,169","19,897","23,24","27,385"
"11,487","13,056","14,926","17,175","19,904","23,25","27,397"
"11,49","13,06","14,931","17,181","19,912","23,259","27,409"
"11,494","13,063","14,935","17,187","19,919","23,269","27,421"
"11,497","13,067","14,94","17,193","19,926","23,278","27,433"
"11,5","13,071","14,945","17,199","19,934","23,287","27,445"
"11,504","13,075","14,95","17,205","19,941","23,296","27,457"
"11,507","13,079","14,955","17,21","19,949","23,306","27,469"
"11,51","13,083","14,959","17,216","19,956","23,316","27,482"
"11,513","13,087","14,964","17,222","19,963","23,325","27,493"
"11,516","13,091","14,969","17,228","19,971","23,334","27,506"
"11,52","13,095","14,974","17,234","19,978","23,343","27,517"
"11,523","13,098","14,978","17,24","19,986","23,353","27,53"
"11,526","13,103","14,983","17,246","19,993","23,362","27,541"
"11,529","13,106","14,988","17,252",20,"23,372","27,554"
"11,532","13,11","14,993","17,258","20,008","23,381","27,565"
"11,535","13,114","14,998","17,264","20,015","23,39","27,578"
"11,539","13,118","15,002","17,27","20,022","23,399","27,589"
"11,542","13,122","15,007","17,275","20,03","23,409","27,602"
"11,545","13,126","15,012","17,281","20,037","23,419","27,614"
"11,548","13,13","15,017","17,287","20,045","23,428","27,626"
"11,551","13,134","15,021","17,293","20,052","23,437","27,638"
"11,555","13,138","15,026","17,299","20,059","23,446","27,65"
"11,558","13,141","15,031","17,305","20,067","23,456","27,662"
"11,561","13,145","15,036","17,311","20,074","23,465","27,674"
"11,564","13,149","15,04","17,317","20,082","23,475","27,686"
"11,568","13,153","15,045","17,323","20,089","23,484","27,698"
"11,571","13,157","15,05","17,328","20,096","23,493","27,71"
"11,574","13,161","15,055","17,334","20,104","23,502","27,722"
"11,577","13,165","15,059","17,34","20,111","23,512","27,734"
"11,581","13,169","15,064","17,346","20,118","23,521","27,746"
"11,584","13,172","15,069","17,352","20,126","23,531","27,758"
"11,587","13,177","15,074","17,358","20,133","23,54","27,77"
"11,59","13,18","15,079","17,364","20,141","23,549","27,782"
"11,593","13,184","15,083","17,37","20,148","23,559","27,794"
"11,597","13,188","15,088","17,376","20,155","23,568","27,806"
"11,6","13,192","15,093","17,382","20,163","23,577","27,818"
"11,603","13,196","15,098","17,387","20,17","23,587","27,83"
"11,606","13,2","15,102","17,393","20,177","23,596","27,842"
"11,609","13,204","15,107","17,399","20,185","23,605","27,854"
"11,612","13,207","15,112","17,405","20,192","23,615","27,867"
"11,616","13,211","15,117","17,411","20,2","23,624","27,879"
"11,619","13,215","15,121","17,417","20,207","23,634","27,891"
"11,622","13,219","15,126","17,423","20,214","23,643","27,903"
"11,625","13,223","15,131","17,428","20,222","23,652","27,915"
"11,629","13,227","15,136","17,434","20,229","23,661","27,926"
"11,632","13,231","15,14","17,44","20,236","23,671","27,939"
"11,635","13,235","15,145","17,446","20,244","23,68","27,95"
"11,638","13,238","15,15","17,452","20,251","23,69","27,963"
"11,641","13,242","15,155","17,458","20,258","23,699","27,975"
"11,644","13,246","15,159","17,464","20,266","23,708","27,987"
"11,648","13,25","15,164","17,47","20,273","23,717","27,999"
"11,651","13,254","15,169","17,476","20,281","23,727","28,011"
"11,654","13,258","15,174","17,481","20,288","23,736","28,023"
"11,657","13,262","15,178","17,487","20,295","23,746","28,035"
"11,661","13,266","15,183","17,493","20,303","23,755","28,047"
